time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-06-20T20:29:36Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526575963,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24934832,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:29:37Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526575963,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,6,57,215609616,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:31:19Z,483,0,0,0,0,0,3161052,1525,14733,108,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526679030,3145728,0,0,0,14,0,0,0,4,0,0,0,3,0,0,0,14,1,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24934904,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:31:20Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526679030,3145728,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,7,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,6,60,215469256,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:31:38Z,483,0,0,0,0,0,3161240,1525,14733,296,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526697994,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24934944,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:31:39Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526697994,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,73,96957528,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:32:17Z,483,0,0,0,0,0,3161052,1525,14733,108,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526737007,3145728,0,0,0,14,0,0,0,4,0,0,0,3,0,0,0,14,1,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24934912,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:32:18Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526737007,3145728,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,7,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,73,97292200,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:33:12Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526792085,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24942072,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:33:13Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526792085,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,71,97310200,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:33:37Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526816962,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24942032,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:33:38Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526816962,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,74,97298448,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:34:40Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526879938,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24942112,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:34:41Z,483,0,0,0,0,0,3429071,2116,282860,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,4,0,5,1,7,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526879938,3145728,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,4,3,6144,3,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,81,97233000,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:35:40Z,483,0,0,0,0,0,3161240,1525,14733,296,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526940123,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24945176,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:35:41Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526940123,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,81,97179048,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:36:18Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526978360,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24946136,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:36:19Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526978360,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,75,86928672,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:36:50Z,483,0,0,0,0,0,3161240,1525,14733,296,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529527010333,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24954720,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:36:51Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529527010333,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,73,86835184,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:53:59Z,483,0,0,0,0,0,3161240,1525,14733,296,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529528039214,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24954688,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:54:00Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529528039214,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,6,58,215904080,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:54:38Z,483,0,0,0,0,0,3161240,1525,14733,296,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529528077908,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24954688,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:54:39Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529528077908,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,77,97096064,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:54:48Z,483,0,0,0,0,0,3161240,1525,14733,296,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,14,6,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529528088512,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,18432,9,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,24954688,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:54:50Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529528088512,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,14336,7,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,89,97582496,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:56:12Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529528172107,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,25062752,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:56:13Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529528172107,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,84,97207424,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:58:04Z,483,0,0,0,0,0,3163347,2116,16948,188,0,0,0,0,0,18,3,0,0,0,0,0,4,3,3,0,3,1,5,15,7,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529528283985,3145728,0,0,0,15,0,0,0,5,0,0,0,3,0,0,0,15,2,22528,11,0,0,0,0,9111552,85,0,0,0,0,0,0,0,0,0,0,25063656,-1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:58:05Z,483,0,0,0,0,0,3431215,2116,285004,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,4,0,6,1,8,2,2,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,30073684576,9,30073683790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529528283985,3145728,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,6,3,10240,5,0,0,0,2,265958,4,0,0,0,0,0,0,0,0,8,83,97418960,-1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
