128
480
3824
14529056
960
480
32
5708344
8896
2248
1672
3464
28784
34600
22032
28992
55416
17496
3816
1024
11859472
690520
33001640
10472
7024
104
95264
231936
62096
43600
47400
16800
56312
8576
1848
2880
89824
5880
544
970320
30000
31208
53776
341720
7600
2115264
69280
2568
459096
608
39016
1648
5008
3984
583008
8784
2176
62888
476760
2696
3520
18816
26120
520
2136
432
17112
872
2200
1560
840
3176
1528
488
4552
7160
5840
3712
33248
4208
80
111824
129256
832
2280
1840
344
1048
10360
744
96
348360
31064
31080
24592
22016
12896
2772216
25376
1688
87032
9792
4704968
3249168
182488
120
6656
9600
1736848
2912
191240
40
176
22984
13062832
394680
944
449952
248
64
136
144
32
48
64
48
48
40
312
120
32
104
6016
48
32
80
7648
3992
33000
32
32
5464
1960
32
400
169080
3528
20256
29072
329752
256
20952
1536
36672
68000
11112
8408
4344
584
748576
32
184
64
104
408
672
776
3032
16
4360
5264
568
856
3992
680
195368
39792
208
320
100992
2448
24464
4856
1040
129552
6232
144
46688
4328
15336
26872
617680
208
53424
3720
79672
7768
20416
1168
824
9088
190024
2897224
6336
401912
184160
52128
18855176
1435304
145472
4488
54880
319664
65584
40936
401440
21967504
424
1120
123488
71672
2700936
2440
163992
6600
101880
7944
55832
3147272
23320
34592
216
8840
1976
872
2024
20808
24616
1192
1896
225648
2848
2664
184
5376
314144
40
128624
1840
130744
170304
7026952
168
51056
376
103520
32
7352472
13528
3272
984
10312
28112
2592
67632
552
75464
41784
18264
19280
6416
6032
26632
22704
78760
5192
52920
24992
11504
3184
1720
10240
22080
4688
615888
760
536
752
23232
1672
39224
2600
592
78520
80
48
258464
24512
12032
672
251560
94032
3528
33112
734536
48
28384
54912
83368
6432
40912
32304
24120
151504
117384
23848
11344
112
48
1400
146712
23448
18320
12192
28840
224
10344
240
280160
16720
145248
7592
82168
45160
1227184
56
40
536
16
12576
63680
131552
799504
5248
9776
566496
147232
129824
28728
24784
112
291256
3624
656
171464
264
76560
1464704
352
504
323248
32144
1792
9168
12744
4448
17096
33184
40384
65240
10112
19008
83480
256152
35080
11744
7032
36656
215832
272
122160
3896
8272
1304
1240
9408
74648
7304
3112
12312
848
24624
2384
82840
1246080
9032
86016
2960
256
492664
