time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-06-20T19:50:05Z,161,0,0,0,0,0,3162209,1372,16164,156,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,2,1,5,12,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529524204989,3145728,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,13,1,14336,7,0,0,0,0,8798208,310,0,0,0,0,0,0,0,0,1,5,15636592,-1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T19:50:05Z,161,0,0,0,0,0,3252629,1372,106740,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,4,0,4,1,7,3,3,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529524204989,3145728,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,5,1,6144,3,0,0,0,3,91083,5,0,0,0,0,0,0,0,0,4,36,35572136,-1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T19:51:09Z,161,0,0,0,0,0,3162241,1372,16164,188,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,2,1,5,12,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529524269472,3145728,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,13,1,14336,7,0,0,0,0,8798208,310,0,0,0,0,0,0,0,0,1,6,15665152,-1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T19:51:10Z,161,0,0,0,0,0,3194533,1372,48644,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,4,1,7,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529524269472,3145728,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,1,2048,1,0,0,0,1,33092,3,0,0,0,0,0,0,0,0,3,33,34066288,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:07:31Z,161,0,0,0,0,0,3162209,1372,16164,156,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,2,1,5,12,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529525251369,3145728,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,13,1,14336,7,0,0,0,0,8798208,310,0,0,0,0,0,0,0,0,1,6,15680136,-1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:07:32Z,161,0,0,0,0,0,3194533,1372,48644,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,4,1,7,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529525251369,3145728,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,1,2048,1,0,0,0,1,33092,3,0,0,0,0,0,0,0,0,3,33,34025560,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:22:43Z,161,0,0,0,0,0,3162241,1372,16164,188,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,2,1,5,12,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526163175,3145728,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,13,1,14336,7,0,0,0,0,8798208,310,0,0,0,0,0,0,0,0,1,7,15090880,-1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:22:45Z,161,0,0,0,0,0,3194533,1372,48644,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,4,1,7,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526163175,3145728,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,1,2048,1,0,0,0,1,33092,3,0,0,0,0,0,0,0,0,4,34,33458256,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:23:22Z,161,0,0,0,0,0,3162241,1372,16164,188,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,2,1,5,12,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526202445,3145728,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,13,1,14336,7,0,0,0,0,8798208,310,0,0,0,0,0,0,0,0,1,5,11946464,-1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:23:23Z,161,0,0,0,0,0,3194533,1372,48644,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,4,1,7,1,1,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529526202445,3145728,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,1,2048,1,0,0,0,1,33092,3,0,0,0,0,0,0,0,0,5,38,57897736,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-20T20:24:02Z,161,0,0,0,0,0,3162209,1372,16164,156,0,0,0,0,0,17,3,0,0,0,0,0,4,3,3,0,2,1,5,12,5,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,8710067,4,8708224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1529526241649,3145728,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,13,1,14336,7,0,0,0,0,8798208,310,0,0,0,0,0,0,0,0,1,6,16016872,-1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
